"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Title 2","Title 2 Length","Title 2 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","Clicks","Impressions","CTR","Position","URL Encoded Address","Crawl Timestamp"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/how-to-sleep-better-if-you-have-scoliosis.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/how-to-sleep-better-if-you-have-scoliosis.jpg","2022-11-17 09:50:03"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/light-chiropractic-review-on-improving-body-posture.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/light-chiropractic-review-on-improving-body-posture.jpg","2022-11-17 09:50:04"
"https://www.lightchiropractic.sg/7-surefire-remedies-for-low-back-pain/","text/html; charset=UTF-8","200","OK","Indexable","","7 Surefire Remedies for Low Back Pain - Light Chiropractic","58","520","7 Surefire Remedies for Low Back Pain - Light Chiropractic","58","520","","0","0","","","7 Surefire Remedies for Low Back Pain","37","","0","","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.lightchiropractic.sg/7-surefire-remedies-for-low-back-pain/","","","","","","","1740","","3","","4","2","0","1.900","33","27","0","24","24","0","","0","","","918147a1c85bb727b038525b745b16c9","","","","","","1.1","0","85","0.000","20.050","https://www.lightchiropractic.sg/7-surefire-remedies-for-low-back-pain/","2022-11-17 09:50:04"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/light-chiropractic-review-on-spinal-decompression.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/light-chiropractic-review-on-spinal-decompression.jpg","2022-11-17 09:50:06"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/spinal-decompression-exercises-childs-pose-stretch.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/spinal-decompression-exercises-childs-pose-stretch.jpg","2022-11-17 09:50:07"
"https://www.lightchiropractic.sg/tips-to-consider-when-finding-a-chiropractor/","text/html; charset=UTF-8","200","OK","Indexable","","Tips To Consider When Finding A Chiropractor - Light Chiropractic","65","584","Tips To Consider When Finding A Chiropractor - Light Chiropractic","65","584","","0","0","","","Tips To Consider When Finding A Chiropractor","44","","0","","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.lightchiropractic.sg/tips-to-consider-when-finding-a-chiropractor/","","","","","","","530","","3","","4","2","0","1.900","34","27","0","7","7","0","","0","","","d71eae02699ce1bba10ec7f82a1a451a","","","","","","1.1","0","11","0.000","67.550","https://www.lightchiropractic.sg/tips-to-consider-when-finding-a-chiropractor/","2022-11-17 09:50:04"
"https://www.lightchiropractic.sg/the-many-benefits-of-chiropractic-treatment/","text/html; charset=UTF-8","200","OK","Indexable","","The Many Benefits Of Chiropractic Treatment - Light Chiropractic","64","579","The Many Benefits Of Chiropractic Treatment - Light Chiropractic","64","579","","0","0","","","The Many Benefits Of Chiropractic Treatment","43","","0","","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.lightchiropractic.sg/the-many-benefits-of-chiropractic-treatment/","","","","","","","606","","3","","4","2","0","1.900","33","27","0","7","7","0","","0","","","6db9a74f033b23f1f54c7fd3bb7ff5bd","","","","","","1.1","0","10","0.000","87.400","https://www.lightchiropractic.sg/the-many-benefits-of-chiropractic-treatment/","2022-11-17 09:50:06"
"https://www.lightchiropractic.sg/blog/page/4/","text/html; charset=UTF-8","200","OK","Indexable","","Blog | Light Chiropractic","25","212","Blog | Light Chiropractic","25","212","Click to find out what our team at Light Chiropractic has to say about treatment for conditions like back and neck pain, headaches and more.","140","866","","","Light Chiropractic Blog","23","","0","","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.lightchiropractic.sg/blog/page/4/","","","","","","","442","","3","","7","5","0","4.760","76","42","0","4","4","0","","0","","","2f36e3d77d7c284e9e17e8dc06d853bc","","","","","","1.1","","","","","https://www.lightchiropractic.sg/blog/page/4/","2022-11-17 09:50:06"
"https://www.lightchiropractic.sg/spinal-decompression-treatment-exercises/","text/html; charset=UTF-8","200","OK","Indexable","","Spinal Decompression Treatment You Can Do Free at Home - Light Chiropractic","75","708","Spinal Decompression Treatment You Can Do Free at Home - Light Chiropractic","75","708","","0","0","","","Spinal Decompression Treatment You Can Do Free at Home","54","","0","","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.lightchiropractic.sg/spinal-decompression-treatment-exercises/","","","","","","","1606","","3","","4","2","0","1.900","33","27","0","13","13","0","","0","","","95fccb1a9a030001b7eb1c00a08a4652","","","","","","1.1","49","8392","0.006","29.460","https://www.lightchiropractic.sg/spinal-decompression-treatment-exercises/","2022-11-17 09:50:06"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/5-tips-to-prepare-for-a-chiropractic-session.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/5-tips-to-prepare-for-a-chiropractic-session.jpg","2022-11-17 09:50:10"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/Cupping-Singapore.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/Cupping-Singapore.png","2022-11-17 09:50:10"
"https://www.lightchiropractic.sg/shoulder-tension/","text/html; charset=UTF-8","200","OK","Indexable","","Shoulder Tension? - Light Chiropractic","38","338","Shoulder Tension? - Light Chiropractic","38","338","","0","0","","","Shoulder Tension?","17","","0","","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.lightchiropractic.sg/shoulder-tension/","","","","","","","915","","3","","4","2","0","1.900","33","27","0","6","6","0","","0","","","1194954b727bb4d8533b9aa31dce49eb","","","","","","1.1","0","8","0.000","36.500","https://www.lightchiropractic.sg/shoulder-tension/","2022-11-17 09:50:08"
"https://www.lightchiropractic.sg/wp-content/uploads/2022/04/swimming-butterfly-back-pain-relief-exercise.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2022/04/swimming-butterfly-back-pain-relief-exercise.jpg","2022-11-17 09:50:11"
"https://www.lightchiropractic.sg/how-to-sleep-better-if-you-have-scoliosis/","text/html; charset=UTF-8","200","OK","Indexable","","How To Sleep Better If You Have Scoliosis - Light Chiropractic","62","548","How To Sleep Better If You Have Scoliosis - Light Chiropractic","62","548","","0","0","","","How To Sleep Better If You Have Scoliosis","41","","0","","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.lightchiropractic.sg/how-to-sleep-better-if-you-have-scoliosis/","","","","","","","602","","3","","4","2","0","1.900","33","27","0","7","7","0","","0","","","1a9723e12773e2036cba3ff3f7c119ce","","","","","","1.1","0","168","0.000","50.520","https://www.lightchiropractic.sg/how-to-sleep-better-if-you-have-scoliosis/","2022-11-17 09:50:10"
"https://www.lightchiropractic.sg/light-chiropractic-review-on-spinal-decompression/","text/html; charset=UTF-8","200","OK","Indexable","","Light Chiropractic Review On Spinal Decompression - Light Chiropractic","70","635","Light Chiropractic Review On Spinal Decompression - Light Chiropractic","70","635","","0","0","","","Light Chiropractic Review On Spinal Decompression","49","","0","","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.lightchiropractic.sg/light-chiropractic-review-on-spinal-decompression/","","","","","","","643","","3","","4","2","0","1.900","33","27","0","6","6","0","","0","","","499aa7c5c6db3537a841dcb641ebb123","","","","","","1.1","0","1","0.000","5.000","https://www.lightchiropractic.sg/light-chiropractic-review-on-spinal-decompression/","2022-11-17 09:50:10"
"https://www.lightchiropractic.sg/wp-content/uploads/2019/03/how-chiropractors-can-help-improve-the-quality-of-your-life.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2019/03/how-chiropractors-can-help-improve-the-quality-of-your-life.jpg","2022-11-17 09:50:13"
"https://www.lightchiropractic.sg/reasons-to-consider-chiropractic-therapy/","text/html; charset=UTF-8","200","OK","Indexable","","Reasons To Consider Chiropractic Therapy - Light Chiropractic","61","552","Reasons To Consider Chiropractic Therapy - Light Chiropractic","61","552","","0","0","","","Reasons To Consider Chiropractic Therapy","40","","0","","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.lightchiropractic.sg/reasons-to-consider-chiropractic-therapy/","","","","","","","551","","3","","4","2","0","1.900","34","27","0","6","6","0","","0","","","b48a50683fb6843076b823f04d2b034","","","","","","1.1","0","3","0.000","43.000","https://www.lightchiropractic.sg/reasons-to-consider-chiropractic-therapy/","2022-11-17 09:50:11"
"https://www.lightchiropractic.sg/5-tips-to-prepare-for-a-chiropractic-session/","text/html; charset=UTF-8","200","OK","Indexable","","5 Tips To Prepare For A Chiropractic Session - Light Chiropractic","65","572","5 Tips To Prepare For A Chiropractic Session - Light Chiropractic","65","572","","0","0","","","5 Tips To Prepare For A Chiropractic Session","44","","0","","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.lightchiropractic.sg/5-tips-to-prepare-for-a-chiropractic-session/","","","","","","","583","","3","","4","2","0","1.900","33","27","0","7","7","0","","0","","","af93fdcb01e319b977a6f010a370b8ab","","","","","","1.1","5","305","0.016","35.840","https://www.lightchiropractic.sg/5-tips-to-prepare-for-a-chiropractic-session/","2022-11-17 09:50:11"
"https://www.lightchiropractic.sg/wp-content/uploads/2019/03/light-chiropractic-review-running-lower-back-Pain.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2019/03/light-chiropractic-review-running-lower-back-Pain.jpg","2022-11-17 09:50:14"
"https://www.lightchiropractic.sg/light-chiropractic-review-on-improving-body-posture/","text/html; charset=UTF-8","200","OK","Indexable","","Light Chiropractic Review On Improving Body Posture - Light Chiropractic","72","648","Light Chiropractic Review On Improving Body Posture - Light Chiropractic","72","648","","0","0","","","Light Chiropractic Review On Improving Body Posture","51","","0","","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.lightchiropractic.sg/light-chiropractic-review-on-improving-body-posture/","","","","","","","638","","3","","4","2","0","1.900","33","27","0","7","7","0","","0","","","981d361560e1c3515f1e657349716186","","","","","","1.1","0","28","0.000","25.540","https://www.lightchiropractic.sg/light-chiropractic-review-on-improving-body-posture/","2022-11-17 09:50:12"
"https://www.lightchiropractic.sg/wp-content/uploads/2019/02/how-office-workers-can-benefit-from-chiropractic-care.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2019/02/how-office-workers-can-benefit-from-chiropractic-care.jpg","2022-11-17 09:50:18"
"https://www.lightchiropractic.sg/wp-content/uploads/2019/08/Mask-Group-39.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2019/08/Mask-Group-39.png","2022-11-17 09:50:20"
"https://www.lightchiropractic.sg/wp-content/uploads/2019/08/image-5-1.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2019/08/image-5-1.png","2022-11-17 09:50:20"
"https://www.lightchiropractic.sg/wp-content/uploads/2019/08/Mask-Group-38.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2019/08/Mask-Group-38.png","2022-11-17 09:50:20"
"https://www.lightchiropractic.sg/wp-content/plugins/bb-plugin/img/pixel.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/plugins/bb-plugin/img/pixel.png","2022-11-17 09:50:24"
"https://www.lightchiropractic.sg/wp-content/uploads/2016/06/xrays-csp-lat-209x300.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2016/06/xrays-csp-lat-209x300.jpg","2022-11-17 09:50:24"
"https://www.lightchiropractic.sg/wp-content/uploads/2016/07/Spine-300x237.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2016/07/Spine-300x237.jpg","2022-11-17 09:50:24"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/12/what-to-expect-during-your-first-chiropractic-session.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/12/what-to-expect-during-your-first-chiropractic-session.jpg","2022-11-17 09:50:26"
"https://www.lightchiropractic.sg/wp-content/uploads/2016/06/vertibral-subluxation-spinal-nerve-chart-1-300x171.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2016/06/vertibral-subluxation-spinal-nerve-chart-1-300x171.jpg","2022-11-17 09:50:27"
"https://www.lightchiropractic.sg/wp-content/uploads/2016/06/vertibral-subluxation-spinal-nerve-chart-300x171.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2016/06/vertibral-subluxation-spinal-nerve-chart-300x171.jpg","2022-11-17 09:50:30"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/02/3d.gif","image/gif","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/02/3d.gif","2022-11-17 09:50:30"
"https://www.lightchiropractic.sg/wp-content/uploads/2016/09/kidsinschool-300x200.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2016/09/kidsinschool-300x200.jpg","2022-11-17 09:50:30"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/02/DSC08388-300x169.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/02/DSC08388-300x169.jpg","2022-11-17 09:50:31"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/02/combine-300x173.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/02/combine-300x173.jpg","2022-11-17 09:50:31"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/02/singapore_mas_2_dollars_2011.07.00_b208h_p46_6ph_131992_f-300x151.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/02/singapore_mas_2_dollars_2011.07.00_b208h_p46_6ph_131992_f-300x151.jpg","2022-11-17 09:50:31"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/02/COMBINE-2.2-1.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/02/COMBINE-2.2-1.jpg","2022-11-17 09:50:32"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/02/Sequence-01.00_07_23_15.Still001-300x169.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/02/Sequence-01.00_07_23_15.Still001-300x169.jpg","2022-11-17 09:50:33"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/02/Theo-and-Peiying-Family_14-300x200.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/02/Theo-and-Peiying-Family_14-300x200.jpg","2022-11-17 09:50:33"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/02/Meditating-300x200.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/02/Meditating-300x200.jpg","2022-11-17 09:50:34"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/02/open1.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/02/open1.png","2022-11-17 09:50:34"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/02/1086113-300x178.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/02/1086113-300x178.jpg","2022-11-17 09:50:34"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/02/6108-06907303en_Masterfile-300x199.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/02/6108-06907303en_Masterfile-300x199.jpg","2022-11-17 09:50:34"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/03/Screen-Shot-2015-04-03-at-10.47.12.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/03/Screen-Shot-2015-04-03-at-10.47.12.png","2022-11-17 09:50:36"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/03/InputandOutputtoCerebellum.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/03/InputandOutputtoCerebellum.jpg","2022-11-17 09:50:36"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/03/C1-brainstem-1.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/03/C1-brainstem-1.jpg","2022-11-17 09:50:36"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/03/edited-gif.gif","image/gif","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/03/edited-gif.gif","2022-11-17 09:50:36"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/03/traps.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/03/traps.jpg","2022-11-17 09:50:37"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/03/Fix-bad-posture-to-improve-appearance.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/03/Fix-bad-posture-to-improve-appearance.jpg","2022-11-17 09:50:38"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/03/vagusnerve.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/03/vagusnerve.jpg","2022-11-17 09:50:40"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/03/perception-of-realitty-scaled.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/03/perception-of-realitty-scaled.jpg","2022-11-17 09:50:40"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/03/Stephen-Hawkings-Amazing-Philosophy-Of-Life-That-Everyone-Must-Learn-scaled.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/03/Stephen-Hawkings-Amazing-Philosophy-Of-Life-That-Everyone-Must-Learn-scaled.jpg","2022-11-17 09:50:40"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/03/hrv1-scaled.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/03/hrv1-scaled.jpg","2022-11-17 09:50:40"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/05/illness-wellness-continuum-large.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/05/illness-wellness-continuum-large.jpg","2022-11-17 09:50:42"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/07/edit-combine.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/07/edit-combine.jpg","2022-11-17 09:50:43"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/05/neurons.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/05/neurons.jpg","2022-11-17 09:50:43"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/07/edited-scaled.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/07/edited-scaled.jpg","2022-11-17 09:50:44"
"https://www.lightchiropractic.sg/wp-content/uploads/2018/07/fence.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","","0","","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","1.1","","","","","https://www.lightchiropractic.sg/wp-content/uploads/2018/07/fence.jpeg","2022-11-17 09:50:46"
